,PH_SEQ,In Labor Force?,Unempoyment Status,Received UIB,UIB Amount,Duration of unemployment,Moving Status,Race,Sex,Year,GTCBSA
100179,49921.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,45300.0
100195,49928.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,2.0,2020.0,45300.0
100241,49962.0,4.0,2.0,2.0,0.0,7.0,0.0,2.0,2.0,2020.0,45300.0
100371,50037.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,2.0,2020.0,45300.0
100379,50041.0,3.0,2.0,2.0,0.0,47.0,0.0,1.0,1.0,2020.0,45300.0
100435,50083.0,3.0,2.0,2.0,0.0,17.0,0.0,1.0,2.0,2020.0,45300.0
100526,50126.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,0.0
100668,50194.0,3.0,2.0,1.0,7400.0,10.0,0.0,1.0,1.0,2020.0,0.0
100711,50212.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,0.0
100778,50247.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2020.0,0.0
100851,50283.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,0.0
100880,50294.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,0.0
100926,50322.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2020.0,0.0
100936,50326.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2020.0,0.0
100956,50343.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2020.0,0.0
101040,50385.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2020.0,0.0
101189,50590.0,4.0,2.0,2.0,0.0,4.0,4.0,6.0,2.0,2020.0,0.0
101203,50598.0,4.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2020.0,0.0
101265,50625.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2020.0,0.0
101380,51059.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2020.0,0.0
101420,51078.0,4.0,2.0,2.0,0.0,18.0,0.0,1.0,1.0,2020.0,0.0
101434,51087.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,0.0
101718,50453.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,17140.0
102001,50692.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,30460.0
102016,50696.0,3.0,2.0,2.0,0.0,1.0,6.0,1.0,1.0,2020.0,30460.0
102031,50705.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,30460.0
102140,50784.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,31140.0
102142,50785.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2020.0,31140.0
102158,50793.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2020.0,31140.0
102166,50795.0,4.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,2020.0,31140.0
102174,50797.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,31140.0
102289,50856.0,3.0,2.0,1.0,4500.0,17.0,0.0,1.0,1.0,2020.0,31140.0
102328,50877.0,3.0,2.0,2.0,0.0,8.0,1.0,2.0,2.0,2020.0,31140.0
102331,50878.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2020.0,31140.0
102376,50901.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,31140.0
102378,50902.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2020.0,31140.0
102405,50916.0,4.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2020.0,31140.0
102446,50930.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2020.0,31140.0
102595,51018.0,4.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2020.0,31140.0
102651,51191.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,0.0
102735,51240.0,4.0,2.0,1.0,3360.0,8.0,0.0,2.0,1.0,2020.0,0.0
102868,51315.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,0.0
102907,51335.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,0.0
102959,52788.0,3.0,2.0,2.0,0.0,35.0,5.0,1.0,1.0,2020.0,0.0
102975,52797.0,4.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,2020.0,0.0
102993,52808.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2020.0,0.0
103037,52828.0,4.0,2.0,2.0,0.0,16.0,11.0,1.0,1.0,2020.0,0.0
103139,52878.0,3.0,2.0,2.0,0.0,12.0,11.0,1.0,1.0,2020.0,0.0
103155,52882.0,3.0,2.0,2.0,0.0,3.0,6.0,1.0,2.0,2020.0,0.0
103173,52889.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,2020.0,0.0
103435,51422.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,16860.0
103445,51425.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,2.0,2020.0,16860.0
103451,51427.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,16860.0
103479,51438.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,1.0,2020.0,16860.0
103481,51439.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,16860.0
103545,51465.0,4.0,2.0,2.0,0.0,18.0,0.0,2.0,1.0,2020.0,17300.0
103555,51469.0,3.0,2.0,2.0,0.0,30.0,0.0,2.0,1.0,2020.0,17300.0
103767,51582.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,17420.0
103784,51591.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,17420.0
103808,51600.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2020.0,17420.0
103825,51604.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,2020.0,17420.0
103840,51608.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,2020.0,17420.0
104062,51731.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2020.0,28700.0
104128,51766.0,4.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,2020.0,28700.0
104143,51772.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2020.0,28940.0
104249,51823.0,4.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,2020.0,28940.0
104394,51897.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,28940.0
104413,51907.0,3.0,2.0,2.0,0.0,52.0,0.0,10.0,1.0,2020.0,28940.0
104515,51955.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,28940.0
104549,51969.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2020.0,28940.0
104565,51974.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,28940.0
104741,52053.0,3.0,2.0,2.0,0.0,14.0,0.0,1.0,2.0,2020.0,32820.0
104801,52086.0,3.0,2.0,1.0,8200.0,52.0,0.0,2.0,1.0,2020.0,32820.0
104803,52087.0,3.0,2.0,2.0,0.0,17.0,0.0,2.0,1.0,2020.0,32820.0
104871,52134.0,3.0,2.0,2.0,0.0,2.0,5.0,2.0,2.0,2020.0,32820.0
104874,52135.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,2.0,2020.0,32820.0
104917,52162.0,4.0,2.0,1.0,1884.0,1.0,0.0,2.0,1.0,2020.0,32820.0
105081,52255.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,2.0,2020.0,32820.0
105091,52258.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,32820.0
105114,52265.0,4.0,2.0,2.0,0.0,4.0,0.0,6.0,1.0,2020.0,32820.0
105239,52345.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,2.0,2020.0,34980.0
105276,52366.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,2020.0,34980.0
105344,52407.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2020.0,34980.0
105502,52494.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,34980.0
105518,52502.0,3.0,2.0,2.0,0.0,22.0,3.0,1.0,1.0,2020.0,34980.0
105525,52506.0,3.0,2.0,1.0,1884.0,22.0,0.0,1.0,1.0,2020.0,34980.0
105648,52563.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2020.0,34980.0
105754,52615.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,34980.0
105759,52616.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,34980.0
105762,52617.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,34980.0
105791,52628.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,34980.0
105860,52659.0,4.0,2.0,1.0,4000.0,2.0,0.0,1.0,2.0,2020.0,34980.0
105879,52664.0,4.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,2020.0,34980.0
106088,52746.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,34980.0
106113,52754.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,34980.0
106324,53055.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,0.0
106482,53128.0,3.0,2.0,1.0,5200.0,34.0,0.0,1.0,1.0,2020.0,0.0
106583,53180.0,3.0,2.0,2.0,0.0,13.0,11.0,1.0,2.0,2020.0,0.0
106603,53188.0,4.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,2020.0,0.0
106623,53198.0,3.0,2.0,2.0,0.0,17.0,0.0,1.0,1.0,2020.0,0.0
106656,53226.0,3.0,2.0,2.0,0.0,56.0,0.0,2.0,2.0,2020.0,0.0
106736,53958.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,0.0
106766,53977.0,3.0,2.0,2.0,0.0,7.0,0.0,2.0,1.0,2020.0,0.0
106883,54035.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,0.0
106989,54654.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,0.0
106996,54656.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,0.0
107236,54767.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,0.0
107271,54782.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2020.0,0.0
107272,54783.0,4.0,2.0,2.0,0.0,7.0,0.0,2.0,2.0,2020.0,0.0
107458,53266.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,12220.0
107529,53299.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2020.0,12220.0
107532,53301.0,4.0,2.0,2.0,0.0,3.0,12.0,2.0,2.0,2020.0,12220.0
107625,53351.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,2.0,2020.0,12220.0
107650,53358.0,3.0,2.0,2.0,0.0,12.0,1.0,1.0,2.0,2020.0,13820.0
107798,53437.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2020.0,13820.0
107877,53479.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2020.0,13820.0
107911,53494.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,2.0,2020.0,13820.0
108249,53656.0,4.0,2.0,1.0,12000.0,1.0,0.0,2.0,1.0,2020.0,13820.0
108281,53668.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2020.0,13820.0
108300,53678.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2020.0,13820.0
108323,53691.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,2.0,2020.0,13820.0
108399,53725.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,13820.0
108428,53736.0,3.0,2.0,1.0,2000.0,2.0,0.0,1.0,2.0,2020.0,13820.0
108533,53791.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,13820.0
108547,53797.0,3.0,2.0,1.0,4471.0,4.0,0.0,1.0,1.0,2020.0,13820.0
108583,53825.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2020.0,19300.0
108775,53936.0,3.0,2.0,2.0,0.0,9.0,0.0,2.0,2.0,2020.0,19300.0
108780,53937.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,19300.0
108781,53938.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2020.0,19300.0
108791,53941.0,4.0,2.0,2.0,0.0,8.0,0.0,2.0,2.0,2020.0,19300.0
108950,54108.0,4.0,2.0,1.0,1350.0,22.0,0.0,1.0,1.0,2020.0,22520.0
108958,54113.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,22520.0
108998,54134.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2020.0,22520.0
109121,54192.0,3.0,2.0,2.0,0.0,25.0,0.0,1.0,1.0,2020.0,26620.0
109211,54234.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,26620.0
109218,54236.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2020.0,26620.0
109340,54296.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2020.0,26620.0
109416,54334.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2020.0,33660.0
109464,54356.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,2.0,2020.0,33660.0
109633,54442.0,4.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,2020.0,33660.0
109664,54458.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,33660.0
109745,54502.0,4.0,2.0,1.0,2532.0,1.0,0.0,1.0,2.0,2020.0,33860.0
109810,54534.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2020.0,33860.0
109911,54586.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2020.0,33860.0
109929,54594.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,2020.0,33860.0
109944,54598.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2020.0,33860.0
109946,54599.0,4.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2020.0,33860.0
109978,54882.0,3.0,2.0,2.0,0.0,21.0,0.0,2.0,2.0,2020.0,0.0
109997,54894.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2020.0,0.0
110008,54897.0,3.0,2.0,2.0,0.0,7.0,0.0,2.0,2.0,2020.0,0.0
110112,54954.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2020.0,0.0
110133,54963.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2020.0,0.0
110231,55015.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,2.0,2020.0,0.0
110343,55075.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,0.0
110344,55076.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2020.0,0.0
110351,55078.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,0.0
110420,55117.0,3.0,2.0,2.0,0.0,56.0,0.0,2.0,1.0,2020.0,0.0
110465,55137.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,2020.0,0.0
110470,55138.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2020.0,0.0
110483,55143.0,4.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2020.0,0.0
110666,55249.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,2.0,2020.0,0.0
110736,55279.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,2.0,2020.0,0.0
110785,55300.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,1.0,2020.0,0.0
110894,55361.0,3.0,2.0,2.0,0.0,17.0,0.0,2.0,1.0,2020.0,0.0
110998,55423.0,3.0,2.0,2.0,0.0,12.0,0.0,2.0,1.0,2020.0,0.0
111082,55470.0,3.0,2.0,2.0,0.0,13.0,0.0,2.0,2.0,2020.0,0.0
111100,55479.0,3.0,2.0,2.0,0.0,8.0,14.0,1.0,2.0,2020.0,0.0
111218,55544.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,0.0
111252,55559.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
111342,55621.0,3.0,2.0,2.0,0.0,12.0,3.0,1.0,1.0,2020.0,0.0
111389,55637.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2020.0,0.0
111424,55652.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
111602,55735.0,3.0,2.0,2.0,0.0,10.0,0.0,2.0,1.0,2020.0,0.0
111636,55751.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,1.0,2020.0,0.0
111639,55752.0,3.0,2.0,2.0,0.0,3.0,15.0,2.0,2.0,2020.0,0.0
111750,55814.0,4.0,2.0,1.0,1120.0,5.0,0.0,2.0,1.0,2020.0,0.0
111755,55816.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2020.0,0.0
111856,56188.0,3.0,2.0,1.0,7800.0,35.0,2.0,1.0,1.0,2020.0,0.0
111892,56208.0,4.0,2.0,1.0,2743.0,3.0,0.0,2.0,2.0,2020.0,0.0
111929,56223.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
111931,56224.0,4.0,2.0,1.0,4810.0,16.0,0.0,1.0,1.0,2020.0,0.0
111957,56238.0,3.0,2.0,1.0,8400.0,52.0,4.0,1.0,1.0,2020.0,0.0
112059,56285.0,3.0,2.0,2.0,0.0,12.0,0.0,2.0,1.0,2020.0,0.0
112104,56307.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,0.0
112112,56311.0,3.0,2.0,2.0,0.0,12.0,11.0,2.0,2.0,2020.0,0.0
112121,56313.0,3.0,2.0,2.0,0.0,7.0,0.0,2.0,1.0,2020.0,0.0
112172,56340.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2020.0,0.0
112221,56495.0,3.0,2.0,2.0,0.0,4.0,13.0,1.0,2.0,2020.0,0.0
112288,56530.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2020.0,0.0
112314,56543.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,0.0
112428,56604.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2020.0,0.0
112522,55858.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,27140.0
112679,55944.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2020.0,27140.0
113173,56368.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,1.0,2020.0,32820.0
113271,56424.0,3.0,2.0,2.0,0.0,21.0,0.0,2.0,2.0,2020.0,32820.0
113421,56662.0,3.0,2.0,1.0,8395.0,43.0,0.0,1.0,1.0,2020.0,0.0
113426,56666.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2020.0,0.0
113490,56701.0,3.0,2.0,1.0,17160.0,99.0,0.0,1.0,2.0,2020.0,0.0
113532,56726.0,3.0,2.0,2.0,0.0,17.0,2.0,1.0,1.0,2020.0,0.0
113579,56757.0,3.0,2.0,2.0,0.0,4.0,0.0,7.0,2.0,2020.0,0.0
113587,56759.0,3.0,2.0,2.0,0.0,4.0,5.0,1.0,1.0,2020.0,0.0
113600,56764.0,3.0,2.0,1.0,3000.0,25.0,1.0,1.0,2.0,2020.0,0.0
113764,56843.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,2.0,2020.0,0.0
113771,56845.0,4.0,2.0,2.0,0.0,17.0,0.0,1.0,1.0,2020.0,0.0
113856,56887.0,3.0,2.0,2.0,0.0,52.0,3.0,1.0,1.0,2020.0,0.0
113881,56901.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2020.0,0.0
113889,56904.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2020.0,0.0
113913,56914.0,4.0,2.0,2.0,0.0,4.0,5.0,1.0,1.0,2020.0,0.0
114026,57359.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2020.0,0.0
114035,57364.0,3.0,2.0,2.0,0.0,3.0,0.0,7.0,1.0,2020.0,0.0
114075,57382.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,2.0,2020.0,0.0
114104,57395.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2020.0,0.0
114121,57407.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,0.0
114158,57421.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2020.0,0.0
114171,57432.0,3.0,2.0,2.0,0.0,5.0,12.0,2.0,2.0,2020.0,0.0
114213,57451.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,2.0,2020.0,0.0
114245,57869.0,3.0,2.0,2.0,0.0,99.0,2.0,2.0,2.0,2020.0,0.0
114253,57875.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,2.0,2020.0,0.0
114423,57973.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2020.0,0.0
114584,58243.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,0.0
114729,56924.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,22220.0
114806,56952.0,3.0,2.0,2.0,0.0,8.0,5.0,7.0,2.0,2020.0,22220.0
114855,56973.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2020.0,22220.0
114881,56982.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2020.0,22220.0
114953,57020.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2020.0,22220.0
115087,57063.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2020.0,22220.0
115151,57094.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2020.0,22220.0
115181,57110.0,3.0,2.0,1.0,1353.0,12.0,0.0,1.0,1.0,2020.0,22220.0
115289,57165.0,3.0,2.0,2.0,0.0,51.0,0.0,1.0,2.0,2020.0,22220.0
115307,57173.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2020.0,22220.0
115450,57239.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2020.0,22900.0
115614,57491.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,30780.0
115696,57535.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,30780.0
115880,57638.0,3.0,2.0,2.0,0.0,2.0,15.0,2.0,1.0,2020.0,30780.0
116044,57744.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2020.0,30780.0
116055,57752.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2020.0,30780.0
116157,57797.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,30780.0
116179,57803.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2020.0,30780.0
116215,57819.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,30780.0
116412,58086.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,38220.0
116625,58191.0,3.0,2.0,2.0,0.0,39.0,0.0,2.0,2.0,2020.0,38220.0
116696,58319.0,3.0,2.0,2.0,0.0,12.0,5.0,1.0,2.0,2020.0,0.0
116725,58336.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2020.0,0.0
116837,58388.0,3.0,2.0,2.0,0.0,2.0,0.0,5.0,2.0,2020.0,0.0
116850,58395.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,2.0,2020.0,0.0
116856,58398.0,3.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,2020.0,0.0
116930,58428.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2020.0,0.0
116953,58444.0,4.0,2.0,2.0,0.0,7.0,15.0,1.0,1.0,2020.0,0.0
117007,58465.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
117051,58483.0,3.0,2.0,2.0,0.0,11.0,0.0,2.0,2.0,2020.0,0.0
117113,58896.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2020.0,0.0
117150,58920.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,0.0
117204,58951.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2020.0,0.0
117251,58975.0,4.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,2020.0,0.0
117389,59047.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2020.0,0.0
117454,59078.0,3.0,2.0,2.0,0.0,91.0,0.0,2.0,2.0,2020.0,0.0
117472,59085.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2020.0,0.0
117476,59086.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2020.0,0.0
117584,59130.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
117590,59133.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,0.0
117736,60214.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2020.0,0.0
117826,60278.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,0.0
117853,58514.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,12940.0
117946,58551.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2020.0,12940.0
117986,58575.0,3.0,2.0,2.0,0.0,25.0,0.0,2.0,2.0,2020.0,12940.0
118008,58585.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,1.0,2020.0,12940.0
118084,58617.0,4.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2020.0,12940.0
118170,58650.0,3.0,2.0,1.0,990.0,12.0,0.0,2.0,2.0,2020.0,12940.0
118179,58654.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2020.0,12940.0
118192,58660.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2020.0,12940.0
118237,58673.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2020.0,12940.0
118453,58769.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2020.0,12940.0
118481,58783.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2020.0,12940.0
118485,58785.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,2020.0,12940.0
118568,58819.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2020.0,12940.0
118599,58833.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2020.0,12940.0
118759,59195.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2020.0,29180.0
118883,59258.0,4.0,2.0,2.0,0.0,1.0,11.0,1.0,2.0,2020.0,29180.0
118887,59260.0,4.0,2.0,2.0,0.0,1.0,11.0,1.0,2.0,2020.0,29180.0
118890,59261.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,2020.0,29180.0
